textID,text,selected_text,sentiment
c3924dc9e4,:visiting my friendster and facebook,:visiting my friendster and facebook,neutral
new_c3924dc9e4_0,gossip my friendster and facebook,gossip my friendster and facebook,neutral
new_c3924dc9e4_1,:visiting my friendster facebook and,:visiting my friendster facebook and,neutral
new_c3924dc9e4_2,:visiting friendster my and facebook,:visiting friendster my and facebook,neutral
3d9d4b0b55,"i donbt like to peel prawns, i also dont like going shopping, running out of money and crawling round the car looking for more",dont like go,negative
new_3d9d4b0b55_0,"i donbt like to peel prawns, i as well dont wish go ing snitch scarper out of money and cower turn the car looking for more",dont wish go,negative
new_3d9d4b0b55_1,"i donbt like to skin prawns, i besides dont like go game ing shopping, running out of money and crawling round the car wait for more",dont like go game,negative
new_3d9d4b0b55_2,"i donbt like to peel prawns, i also like dont going shopping, running out of money and crawling round the car looking for more",like dont go,negative
new_3d9d4b0b55_3,"i donbt like to peel prawns, i as well dont go wish ing snitch scarper out of money and cower turn the car looking for more",dont go wish,negative
new_3d9d4b0b55_4,"i donbt like to skin prawns, i besides dont like game go ing shopping, running out of money and crawling round the car wait for more",dont like game go,negative
3fcea4debc, which case? I got a new one last week and I`m not thrilled at all with mine.,d I`m not thrilled at all with mine.,negative
new_3fcea4debc_0,which case? I got a fresh ace endure week an d Im not thrill at all with mine,d Im not thrill at all with mine,negative
new_3fcea4debc_1,which event I obtain a newfangled matchless last hebdomad an d I`m not exalt at all with mine.,d I`m not exalt at all with mine.,negative
new_3fcea4debc_2, which case? I got a new one last week anI`m d not thrilled at all with mine.,I`m d not thrilled at all with mine.,negative
new_3fcea4debc_3,which case? I got a fresh ace endure week an d Im not thrill all at with mine,d Im not thrill all at with mine,negative
new_3fcea4debc_4,which event I obtain a newfangled matchless hebdomad last an d I`m not exalt at all with mine.,d I`m not exalt at all with mine.,negative
a3ae670885, Then you should check out http://twittersucks.com and connect with other tweeple who hate twitter,Then you should check out http://twittersucks.com and connect with other tweeple who hate twitter,neutral
new_a3ae670885_0,Then you should handicap out http://twittersucks.com and connect with other tweeple who hatred twitter,Then you should handicap out http://twittersucks.com and connect with other tweeple who hatred twitter,neutral
new_a3ae670885_1,Then you should stay out http://twittersucks.com and relate with other tweeple who detest chirrup,Then you should stay out http://twittersucks.com and relate with other tweeple who detest chirrup,neutral
new_a3ae670885_2, Then you should check out http://twittersucks.com and connect with other who tweeple hate twitter,Then you should check out http://twittersucks.com and connect with other who tweeple hate twitter,neutral
new_a3ae670885_3,Then you stay should out http://twittersucks.com and relate with other tweeple who detest chirrup,Then you stay should out http://twittersucks.com and relate with other tweeple who detest chirrup,neutral
15d5f3a41b," also bored at school, its my third freelesson( freistunde )","also bored at school, its my third freelesson( freistunde )",neutral
new_15d5f3a41b_0,as well drill at educate its my third base freelesson freistunde ),as well drill at educate its my third base freelesson freistunde ),neutral
new_15d5f3a41b_1,as well blase at schoolhouse its my one third freelesson( freistunde ,as well blase at schoolhouse its my one third freelesson( freistunde ,neutral
new_15d5f3a41b_2,"also bored at school, its my third freelesson( freistunde )","also bored at school, its my third freelesson( freistunde )",neutral
new_15d5f3a41b_3,as well drill at educate its my third base freistunde freelesson ),as well drill at educate its my third base freistunde freelesson ),neutral
new_15d5f3a41b_4,as blase well at schoolhouse its my one third freelesson( freistunde,as blase well at schoolhouse its my one third freelesson( freistunde,neutral
3c4a21b2cb, hm... Both of us I guess...,hm... Both of us I guess...,neutral
new_3c4a21b2cb_0,hm Both of us I guess...,hm Both of us I guess...,neutral
new_3c4a21b2cb_1,hm... Both of us I guess...,hm... Both of us I guess...,neutral
new_3c4a21b2cb_2,Both hm of us I guess...,Both hm of us I guess...,neutral
11084dac09, it is ****...u have dissappointed me that past few days,it is ****...u have dissappointed me that past few days,negative
new_11084dac09_0,it is u have dissappointed me that past tense few days,it is u have dissappointed me that past tense few days,negative
new_11084dac09_1,it is u have dissappointed me that past few  hour interval,it is u have dissappointed me that past few  hour interval,negative
new_11084dac09_2, it ****...u is have dissappointed me that past few days,it ****...u is have dissappointed me that past few days,negative
d8ba2a99a9, romance zero is funny,romance zero is funny,positive
new_d8ba2a99a9_0,love affair zero is laughable,love affair zero is laughable,positive
new_d8ba2a99a9_1,coquet cipher is funny,coquet cipher is funny,positive
new_d8ba2a99a9_2,romance zero is funny,romance zero is funny,positive
e77fd45003, I`d rather do the early run..but I am a morning runner,I`d rather do the early run..but I am a morning runner,neutral
new_e77fd45003_0,I`d rather do the former run..but I am a morning runner,I`d rather do the former run..but I am a morning runner,neutral
new_e77fd45003_1,I`d preferably do the betimes runbut I am a morning time runner,I`d preferably do the betimes runbut I am a morning time runner,neutral
new_e77fd45003_2, rather I`d do the early run..but I am a morning runner,rather I`d do the early run..but I am a morning runner,neutral
b159318d76,Bah a coworker ran into work late and her bag smacked into my knee  it really hurts now,hurts,negative
new_b159318d76_0,Bah a coworker die hard into work out of late and her bag smacked into my knee it very injure now,injure,negative
new_b159318d76_1,Bah a coworker ran into puzzle out late and her bag smacked into my knee it really detriment now,detriment,negative
new_b159318d76_2,Bah a coworker ran work into late and her bag smacked into my knee it really hurts now,hurts,negative
new_b159318d76_3,Bah a coworker die hard into work out of late and her bag smacked into my knee it very now injure,injure,negative
new_b159318d76_4,Bah a coworker ran into puzzle out late and her bag smacked into knee my it really detriment now,detriment,negative
6086b1f016,will be back later.  http://plurk.com/p/rp3k7,will be back later.,neutral
new_6086b1f016_0,will be vertebral column later. http://plurk.com/p/rp3k7,will be vertebral column later.,neutral
new_6086b1f016_1,will be spine later. httpplurkcomprp3k7,will be spine later.,neutral
new_6086b1f016_2,will back be later.  http://plurk.com/p/rp3k7,will back be later.,neutral
new_6086b1f016_3,http://plurk.com/p/rp3k7 will be vertebral column later.,will be vertebral column later.,neutral
new_6086b1f016_4,will be later. spine httpplurkcomprp3k7,will be later. spine,neutral
703afdc44b,Aw. Torn ace of hearts  #Hunchback,Torn ace of hearts,negative
new_703afdc44b_0,Aw charge sweep through of hearts #Hunchback,charge sweep through of hearts,negative
new_703afdc44b_1,Aw. Torn nail of hearts Hunchback,Torn nail of hearts,negative
new_703afdc44b_2,Aw. Torn ace hearts of  #Hunchback,Torn ace hearts of,negative
new_703afdc44b_3,charge sweep through of hearts Aw #Hunchback,charge sweep through of hearts,negative
new_703afdc44b_4,Aw. Torn of nail hearts Hunchback,Torn of nail hearts,negative
90f3d2b572, what fun are you speaking of?,what fun are you speaking of?,neutral
new_90f3d2b572_0,what fun are you utter of?,what fun are you utter of?,neutral
new_90f3d2b572_1,what play are you speaking of,what play are you speaking of,neutral
new_90f3d2b572_2, what fun are you of? speaking,what fun are you of? speaking,neutral
new_90f3d2b572_3,what are play you speaking of,what are play you speaking of,neutral
52483f7da8,"i lost all my friends, i`m alone and sleepy..i wanna go home","i lost all my friends, i`m alone and sleepy..",negative
new_52483f7da8_0,"i lost all my friends, im only and sleepyheaded i wanna go base","i lost all my friends, im only and sleepyheaded",negative
new_52483f7da8_1,"i lost all my friends, im solely and sleepy eyed i wanna go menage","i lost all my friends, im solely and sleepy eyed",negative
new_52483f7da8_2,"i lost all my friends, i`m alone and sleepy.. i go wanna home","i lost all my friends, i`m alone and sleepy..",negative
new_52483f7da8_3,"i all lost my friends, im only and sleepyheaded i wanna go base","i all lost my friends, im only and sleepyheaded",negative
new_52483f7da8_4,"lost i all my friends, im solely and sleepy eyed i wanna go menage","lost i all my friends, im solely and sleepy eyed",negative
a4b0888da6, haha yes,haha yes,neutral
new_a4b0888da6_0,haha yes,haha yes,neutral
new_a4b0888da6_1,yes haha,yes haha,neutral
2a9765b7f9,I give in to easily,I give in to easily,negative
new_2a9765b7f9_0,I sacrifice in to easily,I sacrifice in to easily,negative
new_2a9765b7f9_1,I give in to well,I give in to well,negative
new_2a9765b7f9_2,I sacrifice to in easily,I sacrifice to in easily,negative
new_2a9765b7f9_3,I give in well to,I give in well to,negative
90a2cdb657,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine? Our wine was a red,favorite,positive
new_90a2cdb657_0,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine? wine Our was a red,favorite,positive
98f25bc596,mannnn..... _ got an iphone!!! im jealous....  http://bit.ly/NgnaR,jealous..,negative
new_98f25bc596_0,mannnn  got an iphone!!! im envious  httpbitlyNgnaR,envious,negative
new_98f25bc596_1,mannnn _ pay off an iphone!!! im overjealous .. http://bit.ly/NgnaR,overjealous,negative
new_98f25bc596_2,mannnn..... _ got an iphone!!! im .. jealous.. http://bit.ly/NgnaR,jealous..,negative
new_98f25bc596_3,got mannnn an iphone!!! im envious httpbitlyNgnaR,envious,negative
new_98f25bc596_4,mannnn _ pay off an iphone!!! overjealous im .. http://bit.ly/NgnaR,overjealous,negative
23e1f7dca4,Is at a photoshoot.,Is at a photoshoot.,neutral
new_23e1f7dca4_0,Is at a photoshoot,Is at a photoshoot,neutral
new_23e1f7dca4_1,Is a at photoshoot.,Is a at photoshoot.,neutral
95e12b1cb1,  He`s awesome... Have you worked with him before? He`s a good friend.,s awesome,positive
new_95e12b1cb1_0,He s awesome ... Have you worked with him before helium a commodity friend.,s awesome,positive
new_95e12b1cb1_1,He s awesome  Have you work on with him before He`s a adept friend.,s awesome,positive
new_95e12b1cb1_2,  He`awesome s... Have you worked with him before? He`s a good friend.,awesome s,positive
new_95e12b1cb1_3,He s awesome Have ... you worked with him before helium a commodity friend.,s awesome,positive
new_95e12b1cb1_4,He awesome s  Have you work on with him before He`s a adept friend.,awesome s,positive
c34feef039,Yay playing a show tonight! Boo it`s gonna soggy and I`m at work right before playing,Yay playing a show tonight! Boo it`s gonna soggy and I`m at work right before playing,neutral
new_c34feef039_0,Yay playing a indicate tonight! Boo its gonna inert and Im at work mighty before playing,Yay playing a indicate tonight! Boo its gonna inert and Im at work mighty before playing,neutral
new_c34feef039_1,yay playing a depict tonight hiss its gonna marshy and Im at work out right before act as,yay playing a depict tonight hiss its gonna marshy and Im at work out right before act as,neutral
new_c34feef039_2,Yay playing a show tonight! Boo it`s gonna soggy and at I`m work right before playing,Yay playing a show tonight! Boo it`s gonna soggy and at I`m work right before playing,neutral
fa2654e730,Chilliin,Chilliin,positive
187494c25b," If you know such agent, do let me know","If you know such agent, do let me know",neutral
new_187494c25b_0,If you acknowledge such agent do let me know,If you acknowledge such agent do let me know,neutral
new_187494c25b_1,"If you know such agent, do lashkar e tayyiba me live","If you know such agent, do lashkar e tayyiba me live",neutral
new_187494c25b_2,"If you know such agent, do let me know","If you know such agent, do let me know",neutral
new_187494c25b_3,If you such acknowledge agent do let me know,If you such acknowledge agent do let me know,neutral
