textID,sentiment,author,text,old_text,aux_id,new_sentiment,selected_text
1957001370,worry,katlovesjoelk, i cant do anything,@omfgiselle i cant do anything,d7c5f9177b,neutral,i cant do anything
1957001496,neutral,miss_sammi,still needs another 6 hours of sleep,still needs another 6 hours of sleep,0c4d2b0cab,neutral,still needs another 6 hours of sleep
1957001506,relief,benmfowler,I`m at work,I'm at work,ea931a79d5,neutral,I`m at work
1957001854,fun,Samiijoo,RIP leonardo. You were a great mini fiddler crab,RIP leonardo. You were a great mini fiddler crab,2887356a04,positive,great
1957001967,neutral,mozwold,"Morning tweeple,way to early again","Morning tweeple,way to early again",4441b5b0dc,neutral,"Morning tweeple,way to early again"
1957002082,sadness,V0NST3V3,"Last day working for the Uni today, sad times","Last day working for the Uni today, sad times",d9814b3962,negative,sad
1957002773,love,UncoolRockstar," thanks neemah. I`m gonna be soooo close to you and izzy, yet so far","@NisforNeemah thanks neemah. I'm gonna be soooo close to you and izzy, yet so far",3fabb9fcb8,positive,thanks neemah.
1957002923,worry,indpndentgirly,My head hurts so bad I could scream!,My head hurts so bad I could scream!,34bc4c5ff9,negative,bad
1957003048,worry,rianne_kelsey,i just go up and IM SO TIRED and my airmatras is broken somewhere and now im in even more pain,i just go up and IM SO TIRED and my airmatras is broken somewhere and now im in even more pain,p1000000026,,
1957003356,worry,nettlej,New work wellness challenge not going well.  I committed to not check email between 10 pm and 6 am.  Failed on first day.  Twice,New work wellness challenge not going well.  I committed to not check email between 10 pm and 6 am.  Failed on first day.  Twice,fd0e1afe7b,negative,Failed on first day.  Twic
1957003440,worry,autotips,New blog post: [Blog] auto insuran...: I just found that my auto insurance policy had been expired. ( I am too careless  ...) .. Meanw ...,New blog post: [Blog] auto insuran...: I just found that my auto insurance policy had been expired. ( I am too careless  ...) .. Meanw ...,0d232a6ef4,negative,expired.
1957003715,neutral,BlaqueBeautyy,"where are all ma bestfriends at ? , MIA or wat ?","where are all ma bestfriends at ? , MIA or wat ?",23f72f2984,neutral,"where are all ma bestfriends at ? , MIA or wat ?"
1957004184,worry,rionne,oh men!!!!!!......I really can`t see my face........c`mon guys!!!,oh men!!!!!!......I really can't see my face........c'mon guys!!!,ffbdfabc5d,neutral,oh men!!!!!!......I really can`t see my face........c`mon guys!!!
1957004519,worry,asteinke,"I`m showing my age. Renewed my tags last week, went down $20. Got my insurance renewal email today, went down $100. I don`t wanna be old","I'm showing my age. Renewed my tags last week, went down $20. Got my insurance renewal email today, went down $100. I don't wanna be old",p1000000027,,
1957004606,worry,riannasc,my sole supporter is not my sole supporter,my sole supporter is not my sole supporter,fb9544033f,neutral,my sole supporter is not my sole supporter
1957004749,hate,golden_one,don`t you hate it when you finish all your work and there`s still 1.25 hours left of work time,don't you hate it when you finish all your work and there's still 1.25 hours left of work time,5388ddba6d,negative,hate
1957005165,worry,RebeccaBrunner, urgh stop it guys,@Emilyyy16 urgh stop it guys,p1000000028,,
1957005226,sadness,GiselleLee,is still missing her husband.    I really want him home.,is still missing her husband.    I really want him home.,a57435de98,negative,is still missing her husband.
1957005279,sadness,PYTDavis,I miss my puppy,I miss my puppy,97fd42d38b,negative,
1957005410,surprise,HIM357,"2 days of this month left, and I only have 400MB left on my onpeak downloads.","2 days of this month left, and I only have 400MB left on my onpeak downloads.",943009cb11,neutral,"2 days of this month left, and I only have 400MB left on my onpeak downloads."
1957005696,fun,nickhalme, Up is out?  I didn`t get the memo   It looks amazing.,@IdleThumbs Up is out?  I didn't get the memo   It looks amazing.,3d5c1ed21b,positive,o   It looks amazi
1957005713,sadness,smilyross, I`ve given up on pizza - kids would never let me have my fav  (the hot ones),@nzdeany I've given up on pizza - kids would never let me have my fav  (the hot ones),fc7842b0b4,negative,
1957005817,worry,JBabyLove,Up reading tabloids about other people`s lives...thinking what I`m gonna do with mine when my baby leaves?,Up reading tabloids about other people's lives...thinking what I'm gonna do with mine when my baby leaves?,p1000000029,,
1957006033,sadness,klybob, yearling in pet home died... very sad for their whole family,@BarbSchaefer yearling in pet home died... very sad for their whole family,48dfd91acb,negative,yearling in pet home died... very sad for their whole family
1957006074,neutral,rnbprincess79,fun in the sun hmmm hell no it`s cold,fun in the sun hmmm hell no it's cold,797b708e5d,neutral,fun in the sun hmmm hell no it`s cold
1957006098,worry,puelladei,I got a giant splinter stuck up underneath my finger nail today at Muppets...it hurt.  But I got to go to First Aid for the first time!,I got a giant splinter stuck up underneath my finger nail today at Muppets...it hurt.  But I got to go to First Aid for the first time!,p1000000030,,
1957006245,sadness,bella_facia," We hate change, so of course. We`re fans for life. <3 Oh and if we haven`t met Rob by then something went horribly wrong.","@heresmyhello92 We hate change, so of course. We're fans for life. &lt;3 Oh and if we haven't met Rob by then something went horribly wrong.",p1000000031,,
1957006307,worry,ninz_0214,is feeling sad... for some reason..  http://plurk.com/p/wxji3,is feeling sad... for some reason..  http://plurk.com/p/wxji3,80eabc032a,negative,sad...
1957006547,sadness,spookychan,well ****- this new pain med has an odd warning that actually applies to me. i can`t take this. -chan is displeased.,well fuck- this new pain med has an odd warning that actually applies to me. i can't take this. -chan is displeased.,p1000000032,,
1957006674,sadness,nel5on,just uploaded my new blog... a painful story about an 80s year old man who cried because he wanted to die... very sad,just uploaded my new blog... a painful story about an 80s year old man who cried because he wanted to die... very sad,b11a01ef9b,negative,painful
1957006725,neutral,andrewjennings, i don`t think so.  I WANT DETAILS.,@juneyee i don't think so.  I WANT DETAILS.,p1000000033,,
1957006830,neutral,AddITame, Hi...!!! Who is Mary Poppins???,@jackgraycnn Hi...!!! Who is Mary Poppins???,346bce581f,neutral,Hi...!!! Who is Mary Poppins???
1957006947,worry,miiiiiiike," Its so addicting, but its kind of a curse to do them at night time. Everytime i do one, i feel like making music afterwards","@jaychuck Its so addicting, but its kind of a curse to do them at night time. Everytime i do one, i feel like making music afterwards",ad443fa341,negative,"Its so addicting, but its kind of a curse to do them at night time."
1957007167,neutral,Dillontate,my last tweet didn`t send  bad phone,my last tweet didn't send  bad phone,85758bcac9,neutral,my last tweet didn`t send  bad phone
1957007268,fun,EmaMolly,  OMG Ur alive!!! LOL  2day has gone sooo slow  I`m going insane Grrr You doing anything tonight?,@relly1  OMG Ur alive!!! LOL  2day has gone sooo slow  I'm going insane Grrr You doing anything tonight?,fc864585ca,neutral,OMG Ur alive!!! LOL  2day has gone sooo slow  I`m going insane Grr
1957007357,empty,_SNO_,Have a headache  I`m going to bed. Goodnight!,Have a headache  I'm going to bed. Goodnight!,52c22647b9,negative,headache
1957007394,neutral,jarekpastor,  I was watching Parental Control,@taxidermi  I was watching Parental Control,728f1c618d,neutral,I was watching Parental Control
1957007437,fun,grrimadinox," did you get them from california vintage? ahahah they have the BEST dresses, i want them but i dont have ebay","@JessiJaeJoplin did you get them from california vintage? ahahah they have the BEST dresses, i want them but i dont have ebay",19bdfd834b,positive,BEST
1957007633,sadness,IAmYourDensity,I just saw pics from this past Thanksgiving and am sad because Grandma was in them.,I just saw pics from this past Thanksgiving and am sad because Grandma was in them.,p1000000034,,
1957007981,worry,MunkyMunch, it wont let me,@jertronic it wont let me,0f54f2bb3d,neutral,it wont let me
1957008075,sadness,Inamint,Took a shift tomorrow.    I don`t really feel like working right now.,Took a shift tomorrow.    I don't really feel like working right now.,5010f92b03,negative,I don`t really feel like
1957008193,sadness,kimchiipanda,but now i have no money for a phone,but now i have no money for a phone,bd21593428,negative,i have no money
1957008287,worry,KarlOnSea,Spent last night in A&E (ER). Wife tangled wheels with Daughter & hit the deck. Dislocation & fracture resulted.,Spent last night in A&amp;E (ER). Wife tangled wheels with Daughter &amp; hit the deck. Dislocation &amp; fracture resulted.,f6e929a6ac,neutral,Spent last night in A&E (ER). Wife tangled wheels with Daughter & hit the deck. Dislocation & fracture resulted.
1957008292,worry,RoseMarionTyler, 9 days  I`m about ready to visit Torchwood and see if they`ve heard anything,@TheLastDoctor 9 days  I'm about ready to visit Torchwood and see if they've heard anything,757e6e1942,positive,s  I`m about ready to visit Torchwood
1957008434,surprise,Just_Cath,_morley where are you? In Bris? I can`t hear any thunder,@Bern_morley where are you? In Bris? I can't hear any thunder,ff2721a3b4,negative,I can`t hear any thunder
1957008478,surprise,bekahjayne,"bec vs fat food   --- winner = fat food  but not this weeknend, ill beat it!","bec vs fat food   --- winner = fat food  but not this weeknend, ill beat it!",8b8ac83fb2,neutral,"bec vs fat food   --- winner = fat food  but not this weeknend, ill beat it!"
1957008498,sadness,CathyDohling,Too bad the Red Devils.. disappointing to say the least,Too bad the Red Devils.. disappointing to say the least,be05820002,negative,Too bad
1957008766,surprise,shutitoff,I had a dream about a pretty pretty beach and there was no beach when I woke up,I had a dream about a pretty pretty beach and there was no beach when I woke up,9635978e94,neutral,I had a dream about a pretty pretty beach and there was no beach when I woke up
1957008802,sadness,pfak," Have a 3ware 9650SE, not fast enough for 3x X25-M SSD RAID5. 800Mhz IOP on the HPT. Might try an Adaptec 5405 (1.2Ghz).","@xdjio Have a 3ware 9650SE, not fast enough for 3x X25-M SSD RAID5. 800Mhz IOP on the HPT. Might try an Adaptec 5405 (1.2Ghz).",88e80f3743,negative,not fast enough
1957008987,surprise,lilTanker,when da heck will the garage man get here I ask you.. WHEN..,when da heck will the garage man get here I ask you.. WHEN..,a8a1e94417,negative,
1957009454,worry,woahitsJana,"Ate Mandy, please forgive me. I really am sorry. I don`t wanna lose my Bff","Ate Mandy, please forgive me. I really am sorry. I don't wanna lose my Bff",f1cfe52789,negative,I really am sorry.
1957009666,hate,wendyisastar, Umm yeah. That`s probably a pretty good note to self because eeeeeewwwwwwww.,@melluffsyew Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.,c91843ee16,positive,That`s probably a pretty good note
1957010072,worry,tiffalo,why are plane tickets so expensive,why are plane tickets so expensive,eb4da39f39,negative,so expensive
1957010329,fun,NoteRobot,()  Umm yeah. That`s probably a pretty good note to self because eeeeeewwwwwwww.,(@wendyisastar) @melluffsyew Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.,p1000000035,,
1957010415,worry,trina3mg,Needs a job BADLY!!!,Needs a job BADLY!!!,9d5407420e,negative,BADLY!!
1957011291,sadness,ABCeCe, daaammmnnnnn I do wish I was there.,@AlexanderGWhite daaammmnnnnn I do wish I was there.,c5ab886df0,negative,daaammmnnnnn I do wish I was there.
1957011738,worry,ignoredt,Went to Di Bella coffee roasters today and asked for a job...   The person I needed to speak to is on holiday...  #fb,Went to Di Bella coffee roasters today and asked for a job...   The person I needed to speak to is on holiday...  #fb,dc99f59bb2,neutral,Went to Di Bella coffee roasters today and asked for a job...   The person I needed to speak to is on holiday...  #f
